,tweet,sentiment,id,created_at,link
43181,The entire NYSE exchange from 2010-2016 (7years) added $10trillion to the NYSE market cap  Just today alone the NYSE gained about $1.42 trillion in market cap at euphoric all time highs (in 1 day)  Somethings not right here $spy $spx $QQQ $aapl,1,1366470046172803078,2021-03-01 20:27:01,https://twitter.com/SharpStreetCap/status/1366470046172803078
170359,"  Yup,  Dude is terrible and consistently wrong on $AAPL and $TSLA  Missed $AAPL from high 180s to $500 and then the 4:1 split and $TSLA from $327 to $2000 and the 5:1 split  Who does these rankings?  #ToniSacconahi  Toni Sacconaghi the bear of Tesla and Apple",0,1304407318042472450,2020-09-11 15:11:53,https://twitter.com/or_fade/status/1304407318042472450
200663,"$AAPL - Apple, Inc. currently at $467.095, (+$4.84 ,+1.05%).   Apple becomes first US company to hit $2 trillion in market value.  ",1,1296144942117654528,2020-08-19 20:00:10,https://twitter.com/Stock_Alarm/status/1296144942117654528
348933,Commented on $AAPL - Apple:?sht=q12iem&amp;shu=514v Path To $300 And Beyond.,1,1195722185316302848,2019-11-16 16:15:59,https://twitter.com/Stonefoxcapital/status/1195722185316302848
88766,"SmartOptions® Unusual Activity Alert (Delayed)  $AAPL $130 Calls 01/08/2021 Exp  Trade Volume: 2,227 Contracts  $1,175,856 was traded now.  Current Stock Price: $133.96  Trade Type: Sweep  Follow the Money &amp; Trade Options with Our SmartOptions® Ai.  ",1,1344827217696550914,2021-01-01 03:06:09,https://twitter.com/SmartOptionsAi/status/1344827217696550914
23455,Apple to buy over $50 million worth of batteries from Tesla for new energy storage project $AAPL $TSLA  👀👀👀,0,1377608658129915905,2021-04-01 15:07:53,https://twitter.com/StockQueenie/status/1377608658129915905
272576,Apple | $AAPL  First trial publication. AAPL pre earnings technical signs  Long or short it with BTC on Trade8:,0,1255686564203704321,2020-04-30 04:33:01,https://twitter.com/IdeasPrime/status/1255686564203704321
366781,$AAPL Nice moving in premarket📈 😊💰,1,1180094702877626368,2019-10-04 14:17:56,https://twitter.com/SarahVI_S/status/1180094702877626368
13938,Webull now trading #doge #dogecoin   $aapl $tsla,0,1383163485895397379,2021-04-16 23:00:47,https://twitter.com/CanesKL/status/1383163485895397379
29538," What do you think about this setup? A lot of charts have the exact same setup. They broke out after j POW spoke, then resumed the sell of and are now backtesting that channel they broke out of... this as simple as bears and bulls fighting? $aapl looks damn near identical...  ",0,1373780516697161730,2021-03-22 00:36:13,https://twitter.com/CGtrAde28/status/1373780516697161730
440565,"/8 I lied.  One last tweet before Monday... $QQQ gapped up at the open today, forcing me to re-chart. But message same overall. Looks like Big Down might really start *today*.  $AAPL seems to confirm with really interesting and diffficult wedge-in-wedge pattern. #TradeCarefully  ",0,1111644335932477441,2019-03-29 16:00:37,https://twitter.com/dapstats/status/1111644335932477441
424609,Holy fuck $AAPL,0,1123324024074002432,2019-04-30 22:31:32,https://twitter.com/HectorOVO/status/1123324024074002432
183430,Insane $TSLA up +50 since the split comparison $AAPL up +5,1,1300519112557367296,2020-08-31 21:41:33,https://twitter.com/IanElRay/status/1300519112557367296
157805,"BTO  $AAPL 9/25 Put 110 paid 1.80 SL 1.60  TSLA bearish and still holding puts , did not post entry in room YuMi-botToday at 9:34 AM  BTO AMZN 3000 put paid 30.0 will stop at 27.00Target 35.0 ...  ",-1,1308420094050160643,2020-09-22 16:57:14,https://twitter.com/YuMiStocksTrade/status/1308420094050160643
311880,They can thank their $AAPL stake for that return.,1,1225475205314830337,2020-02-06 18:43:51,https://twitter.com/Tripple65904021/status/1225475205314830337
212543,$aapl hourly MACD getting ready to swing  through,0,1291432177943678985,2020-08-06 19:53:19,https://twitter.com/MomentumPtrsLLC/status/1291432177943678985
294616,"Good evening!  $SPX closed at 2882, but is down 30 after hours..2800 needs to hold tmrw otherwise we can see another fade to 2734   $AAPL rallied towards close, it needs to hold over 281 otherwise I would consider a short position..Levels above are 285,290,294  Have a good night!",1,1237533862210629632,2020-03-11 01:20:39,https://twitter.com/EliteOptions2/status/1237533862210629632
139415,Apple | $AAPL  APPLE US_Stock  Long or short it with BTC on Trade8:,0,1316497513403289601,2020-10-14 23:54:01,https://twitter.com/IdeasPrime/status/1316497513403289601
190444,#PLIN Could Rally Hard On Today's Blockbuster Sales News [Low-Float + Huge Upside Potential]    #FullReport | Click Here &gt;&gt;    #investorrelations #mining #tesla #techstocks #investors #howtotrade #learntotrade #learntoearn #trader #investor #investing $AAPL,0,1298602583192408064,2020-08-26 14:45:57,https://twitter.com/Bullishcharts01/status/1298602583192408064
394615,". is addicted to #debt &amp; #HumanTrafficking &amp; #soda recession looming #China #debtceiling BULL market might end earlier, mid August... but remember #Brexit in October. New Cell phones in fall will not save the economy $aapl THE BUBBLE WILL BURST",-1,1150810534301712387,2019-07-15 18:53:07,https://twitter.com/defwinschamp/status/1150810534301712387
266098,"$AAPL filled that gap yesterday &amp; finished strong with the store reopening news. Made quite a run this week following the outside earnings day shooter. Might need a breather here, but looking for new highs coming if things stay strong.  Would like to see $300 again before buying  ",1,1259105837735436288,2020-05-09 14:59:59,https://twitter.com/OptionsLocator/status/1259105837735436288
280025,"Apple-Google partnership for COVID-ID solution is a ""watershed moment for data access'   $AAPL",1,1249808338772054017,2020-04-13 23:15:02,https://twitter.com/MacHashNews/status/1249808338772054017
217179,I can already imagine robinhooders pumping $AAPL back to 400 after the split 🤣,1,1290116498657177601,2020-08-03 04:45:17,https://twitter.com/rislam304/status/1290116498657177601
470200,$AAPL Can see $171.34 - $169.26 area before 3 waves bounce is seen #elliottwave,0,1093544981585948672,2019-02-07 17:20:15,https://twitter.com/ElliottForecast/status/1093544981585948672
392599,$AAPL moment 😜  Put or call   50-50 👍,0,1153705965331648512,2019-07-23 18:38:31,https://twitter.com/ntfri/status/1153705965331648512
273794,$AAPL in 2019 EPS down and stock up 90% so if 2020 EPS is going down what will Apple do go up another 50% .... Lol,-1,1254759759015788548,2020-04-27 15:10:13,https://twitter.com/CardyTruster/status/1254759759015788548
310337,"Wonder how time and price can impact an option's price? Join ,  to see how the Theo Price tool breaks it down for you! Maria Schrater joins us for an example trade in $AAPL! Video link:    ",0,1226983045401542656,2020-02-10 22:35:28,https://twitter.com/ScottConnor_TDA/status/1226983045401542656
486277,"Join  and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.   ",0,1085373969480310784,2019-01-16 04:11:34,https://twitter.com/nikole_kendra1/status/1085373969480310784
161984,$AAPL  new alert at    #stocks #daytrading  #NYSE #NASDAQ #market 616,0,1306906121387548674,2020-09-18 12:41:15,https://twitter.com/mediasentiment/status/1306906121387548674
363552,Update iCloud for Windows Right Now to Protect Against Ransomware   $AAPL,0,1182748228829081600,2019-10-11 22:02:06,https://twitter.com/MacHashNews/status/1182748228829081600
191307,"But people said this about $AAPL at $250  Trimming a HUGE mistake, as long as the Pandemic is here  People need new devices, refreshes on laptops, and services and 5G is coming big time for iphone  $AAPL  ",1,1298291831395028992,2020-08-25 18:11:08,https://twitter.com/or_fade/status/1298291831395028992
186375,"$AAPL 's iPhone is a veblen good, a type of luxury good for which the demand for it increases as the price increases, in apparent contradiction of the law of demand, resulting in an upward-sloping demand curve, because of its exclusive nature and appeal as the status symbol.  ",1,1300155124388515843,2020-08-30 21:35:12,https://twitter.com/22Nov1963/status/1300155124388515843
210245,"OptionAlarm has provided sound Option Swing Trades to thousands of investors just like YOU for over 14 years!Free 10-day Trial, No credit Card Needed   $AAPL $TSLA $GS $NFLX",0,1292580185888509954,2020-08-09 23:55:05,https://twitter.com/OptionAlarm/status/1292580185888509954
252963,small put bag on $aapl i must be a lunatic,-1,1270719399826042881,2020-06-10 16:08:08,https://twitter.com/JayEliott_/status/1270719399826042881
484451,"Analyst at Canaccord Genuity Reiterates The Apple $AAPL ""Buy"" Rating They’ve Had   ",1,1086346327016071169,2019-01-18 20:35:22,https://twitter.com/mmahotstuff1/status/1086346327016071169
53940,Buffett takes new position   Will it be another dog like $IBM or Kraft Heinz  Or a winner like $AAPL   Stay tuned 😉,1,1361719987409362944,2021-02-16 17:51:59,https://twitter.com/4Awesometweet/status/1361719987409362944
484383,"Mastering #Fibonacci Retracements on $AAPL, #SP500 and #Oil News BEFORE and NOW. 2018 was an INCREDIBLE...  ",0,1086363224872767489,2019-01-18 21:42:31,https://twitter.com/FibInstitute/status/1086363224872767489
368537,$AAPL pull it vwap this thing has gone up straight 3 points after morning dip,0,1178710003110338562,2019-09-30 18:35:38,https://twitter.com/ProtectYaCap/status/1178710003110338562
20796," Great insight &amp; couldn’t agree more. I got over my skis on too many short-term options and paid the price (had 50% SL in-place). Re: $AAPL, agree on all catalysts and think people are underestimating M1X chip. I picked one up a couple months ago and it’s incredible. Game changer",1,1379583263765786624,2021-04-07 01:54:16,https://twitter.com/WheredWhoGo/status/1379583263765786624
493779,"Great Friday #MTL coming up  --  on Jobs +  on reaction, Munster  on $AAPL+tech and Jack  recapping 2018 factor takeaways 🍾",0,1081176841300467713,2019-01-04 14:13:40,https://twitter.com/OJRenick/status/1081176841300467713
163504,Looks like I’m going back to my $AAPL ATM for some weekly cash withdraw tomorrow. Which naked puts should I sell?,1,1306355384802775041,2020-09-17 00:12:49,https://twitter.com/AssetReset/status/1306355384802775041
231016,"$SPY NASDAQ climbing like tomorrow isn’t coming. Algo medium reversal, the hourly is already filling out its bullish rotation quickly within bear territory. Feed the fades  $AAPL $TVIX $SPXS",1,1285237321944752129,2020-07-20 17:37:10,https://twitter.com/turbotradez_/status/1285237321944752129
70049,$AAPL BEAT TOP AND BOTTOM....RED  WHY I NEVER PLAY EARNINGS,-1,1354542800021434368,2021-01-27 22:32:24,https://twitter.com/optionsforecast/status/1354542800021434368
116935,"Having a great day, check ya long term port and $AAPL going to the slums of hell 😖",1,1330901414902640643,2020-11-23 16:49:58,https://twitter.com/locapital/status/1330901414902640643
118682,"Send money through: - $GOOG New Google Pay - $FB Whatsapp or messenger - $AAPL iPhone-integrated credit card  $GOOG is partnered with a few banks currently, and plans for 11 more to be added next year. Pretty cool stuff.  ",1,1329138966981976066,2020-11-18 20:06:38,https://twitter.com/TechStockMarket/status/1329138966981976066
287553,$AAPL all in on earnings...🤣🤣.....wonder if he ever recovered from that trade?,0,1242227822967623680,2020-03-24 00:12:47,https://twitter.com/DfwRaceFan/status/1242227822967623680
323467,🏦 Highest Market Caps 🏦 🥇Apple Inc. $AAPL » 318.73 🔼3.49▪️️1.11% 🥈Microsoft Corporation $MSFT » 167.1 🔼0.93▪️️0.56% 🥉Alphabet Inc. $GOOG » 1480.39 🔼28.69▪️️1.98% Rankings ➡️,1,1219277132645457920,2020-01-20 16:14:56,https://twitter.com/wallstsolver/status/1219277132645457920
187707,Monday's trading is going to be super interesting with the $AAPL and $TSLA split,0,1299432630736375810,2020-08-28 21:44:16,https://twitter.com/TheIpHawk/status/1299432630736375810
253535," Yea...bounced back with a huge $AAPL win but man, it took days for me to shake off that loss. Ol boy will eat his words before the year is out",1,1270441445363769346,2020-06-09 21:43:38,https://twitter.com/dadpot3/status/1270441445363769346
39581,"SmartOptions® Unusual Activity Alert (Delayed)  $AAPL $140 Calls 06/18/2021 Exp  Trade Volume: 12,000 Contracts  $3,900,000 was traded now.  Current Stock Price: $119.06  Trade Type: Block  Follow the Money &amp; Trade Options with Our SmartOptions® Ai.  ",1,1367941306383704067,2021-03-05 21:53:17,https://twitter.com/SmartOptionsAi/status/1367941306383704067
161795,$AAPL cyclical rotation out of high flying tech into cheaper companies,-1,1306959028166299651,2020-09-18 16:11:29,https://twitter.com/jeffchursinow/status/1306959028166299651
251192,"    See the spectacular collapse of the anomaly in $AAPL since mid 2019 and more so this year. From 2006 to mid 2019 all gains overnight. Suddenly reversed, anomaly gone.  ",0,1271528565419499520,2020-06-12 21:43:28,https://twitter.com/mikeharrisNY/status/1271528565419499520
157399,I am also selling an indicator for $AAPL. Girlfriend’s dad bot at $134 and sold for $134.  DM for $ETH address,0,1308516843737329665,2020-09-22 23:21:41,https://twitter.com/ThetaTendies/status/1308516843737329665
441272,$AAPL - What Is The Next Big Phase In Apple's Growth? Subscriptions,0,1111266719350382592,2019-03-28 15:00:06,https://twitter.com/SwingTradeIdeas/status/1111266719350382592
246362,Apple unveils iOS 14 and iPadOS 14 with major home screen changes   $AAPL,1,1275124904455581701,2020-06-22 19:54:02,https://twitter.com/MacHashNews/status/1275124904455581701
202325,$AAPL 15m. Already got the slight HH's on Monday but watch for another tap of upper rail ~464.64-ish. Good spot to scale.,0,1295777760032501767,2020-08-18 19:41:07,https://twitter.com/weeklystockchar/status/1295777760032501767
60827,$aapl might be trying to flag here,0,1357412680055799812,2021-02-04 20:36:17,https://twitter.com/spcebutt/status/1357412680055799812
495742,I don't think it will take that long for $AAPL to make a new high but it is going to have a long period of subpar performance.,0,1080878039557423104,2019-01-03 18:26:21,https://twitter.com/RevShark/status/1080878039557423104
139842,under  has become an anti $AAPL network  All day line up of critics with AGENDAs  Does  share these agendas. Full disclosure is needed from,-1,1316404178063970304,2020-10-14 17:43:08,https://twitter.com/RaviRomo/status/1316404178063970304
158062,$AAPL $IBIO are the only positions I hold going into today. Got a few others on radar but being very cautious.,1,1308390593626857472,2020-09-22 15:00:00,https://twitter.com/MasterShakeStok/status/1308390593626857472
